47493
#term	doc freq	idx
kai	45	26449
kaidong	1	26450
kaifu	1	26451
kaine	1	26452
kaiser	5	26453
kaiser's	1	26454
kaiserslautern	2	26455
kakharman	1	26456
kal	2	26457
kal's	2	26458
kalamantan	7	26459
kalamazoo	4	26460
kalashnikovs	1	26461
kalchenko	1	26462
kali	1	26463
kalimantan	12	26464
kalma	5	26465
kalman	3	26466
kalms	2	26467
kalov	1	26468
kaluzhsky	1	26469
kalvoda	9	26470
kalvoda's	7	26471
kam	1	26472
kamenev	1	26473
kamil	14	26474
kamisese	1	26475
kamisiyah	1	26476
kamougue	3	26477
kampo	1	26478
kan	8	26479
kanasaki	1	26480
kandalaksha	3	26481
kane	1	26482
kanes	2	26483
kang	101	26484
kanga	2	26485
kangaroo	1	26486
kangyo	5	26487
kankaku	1	26488
kannegaard	2	26489
kanoui	1	26490
kansai	5	26491
kansas	19	26492
kantor	2	26493
kantzow	1	26494
kao	5	26495
kao's	1	26496
kaohsiung	4	26497
kaohsiung's	1	26498
kaolin	3	26499
kaplan	2	26500
kapoor	1	26501
kapp	1	26502
kara	1	26503
karabakh	1	26504
karaoke	3	26505
karate	1	26506
karbinyk	2	26507
karel	25	26508
karen	21	26509
kari	1	26510
karimkhany	100	26511
karin	2	26512
karl	108	26513
karmann	1	26514
karn	1	26515
karn's	1	26516
karry	1	26517
karry's	1	26518
karsher	1	26519
karya	5	26520
kasal	1	26521
kasbah	1	26522
kash	1	26523
kaspar	1	26524
kasper	1	26525
kassandra	1	26526
kaszel	1	26527
kat	1	26528
kate	5	26529
katharine	1	26530
katherine	16	26531
kathey	2	26532
kathleen	1	26533
kathryn	5	26534
kathy	4	26535
katie	2	26536
katies	3	26537
katios	1	26538
katrina	3	26539
katsman	1	26540
katsuhiro	1	26541
katsuhito	15	26542
katzen	2	26543
katzenback	3	26544
katzin	11	26545
kaucuk	2	26546
kauffman	1	26547
kaufman	1	26548
kauler	3	26549
kavaerner	1	26550
kavourakis	1	26551
kawasaki	4	26552
kay	1	26553
kaye	14	26554
kaye's	2	26555
kazakh	15	26556
kazakhstan	33	26557
kazakhstan's	5	26558
kazakov	1	26559
kazakstan	1	26560
kazer	100	26561
kazuhito	1	26562
kazumasa	1	26563
kazuto	1	26564
kazuya	1	26565
kb's	1	26566
kbud	1	26567
kcna	1	26568
kcp	1	26569
kdd	1	26570
kdu	7	26571
keadby	2	26572
keaney	3	26573
kearney	1	26574
kearns	1	26575
kearny	2	26576
keating	6	26577
keating's	1	26578
keaton	1	26579
kebbi	1	26580
kebzabo	3	26581
keditni	1	26582
kee	1	26583
keebler	2	26584
keefe	6	26585
keegan	1	26586
keegan's	1	26587
keeing	1	26588
keel	3	26589
keen	149	26590
keene	1	26591
keener	1	26592
keenest	1	26593
keenly	14	26594
keep	557	26595
keeper	1	26596
keeping	171	26597
keeps	37	26598
keevil	2	26599
keftab	1	26600
keg	1	26601
kehrer	1	26602
kehrer's	1	26603
keiko	1	26604
keio	1	26605
keita	1	26606
keith	121	26607
keith's	1	26608
keizai	9	26609
kelbick	1	26610
kell	2	26611
kelleher	3	26612
keller	4	26613
kellett	2	26614
kelley	4	26615
kellogg	22	26616
kellogg's	13	26617
kelly	9	26618
kelo	1	26619
kelsey	2	26620
kelvin	1	26621
kembla	1	26622
kemess	1	26623
kemp	3	26624
kemp's	1	26625
ken	32	26626
kendall	1	26627
keng	1	26628
kenge	1	26629
kenichi	2	26630
keniry	1	26631
kenjiro	2	26632
kennard	1	26633
kennecott	3	26634
kennedy	18	26635
kenneth	37	26636
kennett	2	26637
kennigham	2	26638
kenningham	2	26639
kenny	1	26640
kensington	1	26641
kent	9	26642
kenting	1	26643
kentucky	15	26644
kenworth	1	26645
kenya	2	26646
kenzi	1	26647
kepco	1	26648
kepco's	1	26649
kepit	1	26650
kepit's	1	26651
keppel	1	26652
kept	208	26653
kerato	1	26654
kerb	12	26655
kercheville	2	26656
keren	1	26657
kerkorian	9	26658
kerkorian's	2	26659
kernel	1	26660
kernot	1	26661
kerr	1	26662
kerrey	3	26663
kerry	34	26664
kerry's	2	26665
kersee	1	26666
kerson	1	26667
kersti	4	26668
kertzman	1	26669
kesang	1	26670
kessler	3	26671
kessy	1	26672
keswick	4	26673
ketcha	1	26674
ketchen	20	26675
ketchikan	3	26676
ketchup	2	26677
kette	1	26678
kettle	1	26679
keung	2	26680
kevane	2	26681
kevin	232	26682
kevorkian	1	26683
key	866	26684
keyboard	9	26685
keyboards	1	26686
keycorp	9	26687
keyerkan	1	26688
keynote	19	26689
keynotes	2	26690
keys	21	26691
keyserlingk	1	26692
keystone	1	26693
keyword	1	26694
kfc	1	26695
kg	38	26696
kgaa	2	26697
kgb	1	26698
kgs	2	26699
khabarovsk	1	26700
khafr	1	26701
khaled	3	26702
khalid	1	26703
khamidov	1	26704
khan	3	26705
khandrol	1	26706
khaohsiung	1	26707
khartukov	3	26708
kherallah	1	26709
khklystun	1	26710
khleboproduktprogress	2	26711
khloponin	1	26712
khlystun	5	26713
khlystun's	2	26714
khmer	2	26715
khobar	1	26716
khomenko	1	26717
khoreiverskaya	2	26718
khozhakhmed	2	26719
khozhamberdi	1	26720
khrustalov	1	26721
khylchuyu	1	26722
ki	2	26723
kick	44	26724
kickback	1	26725
kicked	21	26726
kicker	1	26727
kicking	16	26728
kickoff	3	26729
kicks	7	26730
kid	6	26731
kid's	1	26732
kidd	2	26733
kidgell	1	26734
kidman	1	26735
kidnap	9	26736
kidnapped	19	26737
kidnappers	1	26738
kidnapping	14	26739
kidnappings	10	26740
kidnaps	2	26741
kidney	8	26742
kids	29	26743
kidston	1	26744
kidstop	2	26745
kieran	1	26746
kiernan	3	26747
kieser	1	26748
kiev	3	26749
kiewit	7	26750
kiey	2	26751
kiggen	8	26752
kight	1	26753
kiko	1	26754
kiko's	1	26755
kilborn	6	26756
kilda	1	26757
kill	34	26758
killed	92	26759
killen	1	26760
killer	6	26761
killers	4	26762
killing	49	26763
killings	12	26764
kills	4	26765
kilns	1	26766
kilo	28	26767
kilobit	9	26768
kilobits	5	26769
kilometre	3	26770
kilometres	18	26771
kilos	6	26772
kilowatt	1	26773
kim	37	26774
kim's	1	26775
kimball	5	26776
kimbel	1	26777
kimberlite	1	26778
kimberly	4	26779
kimmelman	4	26780
kims	1	26781
kin	6	26782
kind	203	26783
kinder	4	26784
kindergarten	1	26785
kindergartens	1	26786
kindersley	1	26787
kindly	1	26788
kinds	26	26789
king	97	26790
king's	6	26791
kingdom	23	26792
kingdom's	1	26793
kingdon	1	26794
kingfisher	2	26795
kingmaker	7	26796
kingpin	7	26797
kingpins	9	26798
kings	4	26799
kingsley	3	26800
kingston	2	26801
kingstown	1	26802
kingstream	1	26803
kingswood	1	26804
kinhill	1	26805
kinkel	4	26806
kinnard	1	26807
kinney	1	26808
kinnock	1	26809
kinnucan	1	26810
kinoshita	1	26811
kinross	3	26812
kinshasa	3	26813
kintetsu	2	26814
kio	2	26815
kiosk	1	26816
kiosks	3	26817
kip	1	26818
kirch	5	26819
kirch's	2	26820
kirchgroup	1	26821
kiribati	1	26822
kirishi	1	26823
kiriyenko	1	26824
kirk	16	26825
kirkland	2	26826
kirkuk	1	26827
kirnan	1	26828
kirsch	1	26829
kirstein	2	26830
kirstin	100	26831
kirwan	4	26832
kisangani	1	26833
kiss	4	26834
kissinger	1	26835
kist	1	26836
kit	10	26837
kitchen	9	26838
kitchens	2	26839
kite	2	26840
kitemark	1	26841
kitir	1	26842
kits	6	26843
kitsch	1	26844
kitschiest	1	26845
kitts	1	26846
kiu	3	26847
kiuchi	1	26848
kivu	1	26849
kiyo	1	26850
kizu	2	26851
kk	1	26852
kkr	2	26853
kla	3	26854
kla's	1	26855
klapal	2	26856
klaskin	1	26857
klauer	10	26858
klaus	104	26859
klaus's	45	26860
klauser	1	26861
klaussen	1	26862
klein	1	26863
kleiner	4	26864
kleinwort	33	26865
kleinwort's	1	26866
klesch	3	26867
klesken	4	26868
klika	2	26869
klingner	1	26870
klipstine	5	26871
klm	6	26872
klm's	1	26873
kloncarova	1	26874
klos	2	26875
klugman	19	26876
klunking	1	26877
km	87	26878
kmart	10	26879
kmart's	7	26880
kmarts	1	26881
kmiotek	6	26882
kms	5	26883
knack	4	26884
knapp	1	26885
knechtel	10	26886
knee	10	26887
kneejerk	1	26888
kneeling	4	26889
knees	2	26890
knell	2	26891
knelt	1	26892
knew	46	26893
knicks	5	26894
knife	10	26895
knight	29	26896
knight's	1	26897
knighted	2	26898
knighthood	4	26899
knights	1	26900
knightsbridge	3	26901
knit	8	26902
knitting	2	26903
knitwear	1	26904
knives	3	26905
knock	25	26906
knocked	32	26907
knocking	11	26908
knockout	3	26909
knocks	1	26910
knolls	1	26911
knor	1	26912
knorr	1	26913
knot	2	26914
knotty	1	26915
know	363	26916
knowhow	1	26917
knowing	16	26918
knowingly	1	26919
knowledgable	3	26920
knowledge	58	26921
knowledgeable	1	26922
knowlton	1	26923
known	506	26924
knows	58	26925
knowsley	1	26926
knox	1	26927
knudsen	1	26928
knudsen's	1	26929
ko	1	26930
kocarnik	13	26931
kocarnik's	1	26932
kocourek	2	26933
kodak	16	26934
kodak's	4	26935
koehler	1	26936
koen	1	26937
koenig	6	26938
koerbelova	1	26939
koffi	1	26940
koffivi	1	26941
koffler	1	26942
kogyo	1	26943
kohei	1	26944
kohl	12	26945
kohl's	4	26946
kohlberg	11	26947
kohler	1	26948
kohli	3	26949
kohrs	1	26950
kohrt	2	26951
koichi	3	26952
koissy	7	26953
kok	25	26954
kokh	1	26955
kokin	2	26956
kokomo	5	26957
kokusai	3	26958
kolbe	5	26959
kolbe's	2	26960
kolbert	1	26961
kolerov	1	26962
koll	1	26963
kolpakov	1	26964
kolya	3	26965
komatsu	1	26966
komcerni	2	26967
komdragment	1	26968
komdragmet	4	26969
komercni	42	26970
komercni's	6	26971
komiarcticoil	2	26972
komineft	1	26973
komitek	1	26974
kommersant	1	26975
komorkowa	2	26976
kompaniya	1	26977
kompniya	1	26978
konan	3	26979
konarski	2	26980
kondrk	1	26981
kone	1	26982
kong	734	26983
kong's	315	26984
kongs	2	26985
koniambo	2	26986
koninklijke	3	26987
konishi	1	26988
konkola	2	26989
konrad	1	26990
konsolidacni	7	26991
konstantin	1	26992
kontsern	9	26993
konvalina	3	26994
koogle	1	26995
koop	1	26996
kopec	5	26997
koplovitz	1	26998
kopper	2	26999
koranic	1	27000
korbel	3	27001
korbel's	1	27002
korbelova	2	27003
korda	7	27004
korea	123	27005
korea's	43	27006
korean	69	27007
koreans	11	27008
koreas	13	27009
korhogo	8	27010
korn	5	27011
korogho	1	27012
korotkov	1	27013
korous	9	27014
kosan	4	27015
kosan's	1	27016
kosher	3	27017
kosich	2	27018
kotick	2	27019
kotlyar	1	27020
kotva	1	27021
kouame	1	27022
kouassi	3	27023
kouba	1	27024
koulamallah	1	27025
koumra	1	27026
kourosh	100	27027
kouya	4	27028
kovinotehna	2	27029
kovylin	1	27030
kow	1	27031
kowal	1	27032
kowloon	5	27033
koya	1	27034
koyo	1	27035
kozar	1	27036
kozeny	1	27037
kp	1	27038
kpmg	15	27039
kpmg's	1	27040
kpn	3	27041
kpn's	2	27042
kraehe	1	27043
kraemer	3	27044
kraft	9	27045
kraft's	2	27046
krajicek	2	27047
kralove	1	27048
kralupy	2	27049
kranosyarsk	1	27050
kransoe	1	27051
krasilovksy	1	27052
krasilovsky	8	27053
krasner	2	27054
krasnoff	1	27055
krasnoff's	1	27056
krasnoleninskoye	1	27057
krasnoyarsk	9	27058
krasnoyarsk's	1	27059
kraus	1	27060
krause	2	27061
kravis	11	27062
kraz	1	27063
krazpa	1	27064
kredit	1	27065
kreditni	8	27066
kreditni's	2	27067
kreidl	6	27068
kreis	2	27069
kreisky	1	27070
krejsa	1	27071
kremlin	13	27072
krepp	4	27073
kribi	1	27074
kriedl	2	27075
kriendler	1	27076
krifcher	2	27077
krigbaum	1	27078
kris	2	27079
krishna	1	27080
krispies	2	27081
kristen	3	27082
kristin	4	27083
kristoff	1	27084
krivinskas	2	27085
kroener	1	27086
krona	1	27087
kroslak	1	27088
krueng	2	27089
kruger	5	27090
krupka	1	27091
krupp	2	27092
kruppa	1	27093
krutick	5	27094
kruze	3	27095
krypton	1	27096
kryukov	1	27097
krzysztof	2	27098
ks	1	27099
ktn	2	27100
kuala	8	27101
kuan	3	27102
kuangdi	1	27103
kubaka	1	27104
kubas	1	27105
kubik	1	27106
kubo	3	27107
kubota	5	27108
kudos	1	27109
kuhlan's	1	27110
kuhlman	1	27111
kuhn	2	27112
kuiyuan	1	27113
kuka	3	27114
kuka's	2	27115
kukis	1	27116
kukla	1	27117
kulichkov	1	27118
kulikov	3	27119
kulikov's	2	27120
kulti	1	27121
kumar	7	27122
kumiai	2	27123
kumkee	1	27124
kumtor	2	27125
kuna	3	27126
kundun	1	27127
kung	8	27128
kunihiro	4	27129
kunkel	5	27130
kunming	7	27131
kunstler	6	27132
kuomintang	2	27133
kupcis	1	27134
kupka	16	27135
kupon	2	27136
kurdish	3	27137
kurlak	5	27138
kurmar	1	27139
kurpiewski	1	27140
kurt	8	27141
kurth	2	27142
kutler	4	27143
kuwait	8	27144
kuwaiti	1	27145
kuznetsov	1	27146
kvaerner	29	27147
kvaerner's	3	27148
kw	2	27149
kwai	1	27150
kwan	3	27151
kwang	1	27152
kwanza	1	27153
kwanzas	1	27154
kwatinetz	3	27155
kwh	1	27156
kwik	2	27157
kwok	10	27158
kwong	9	27159
kwu	1	27160
ky	15	27161
kyi	3	27162
kyi's	2	27163
kyl	1	27164
kyodo	1	27165
kyoei	1	27166
kyowa	1	27167
kyrgyzstan	4	27168
kyriacos	10	27169
kyshtymov	2	27170
kysilka	1	27171
kytril	1	27172
kyu	2	27173
kyung	1	27174
l	23	27175
l'automobile	1	27176
l'autorite	1	27177
l'est	1	27178
l'expansion	2	27179
l'helias	3	27180
l.a	1	27181
l.d	1	27182
l.l.c	2	27183
l.m	3	27184
l.p	8	27185
l1011	1	27186
la	59	27187
lab	9	27188
labasky	2	27189
labaton	2	27190
labatt	4	27191
labatt's	1	27192
label	21	27193
label's	3	27194
labelled	5	27195
labelling	3	27196
labels	6	27197
labesse	2	27198
labor	89	27199
labor's	1	27200
laboratories	28	27201
laboratory	19	27202
labored	1	27203
labour	258	27204
labour's	9	27205
labourer	1	27206
labourers	4	27207
labouring	1	27208
labrador	12	27209
labs	7	27210
labyrinth	2	27211
lac	4	27212
lace	2	27213
laced	3	27214
lacey	1	27215
lachkovic	3	27216
lachlan	4	27217
lachlan's	1	27218
lacina	1	27219
lack	225	27220
lackadaisical	1	27221
lacked	31	27222
lacking	12	27223
lackluster	7	27224
lacklustre	14	27225
lacko	1	27226
lacks	21	27227
lacomb	2	27228
lacroix	1	27229
lactic	1	27230
lacy	2	27231
ladbroke	14	27232
ladbroke's	5	27233
ladder	4	27234
laddie	1	27235
laden	22	27236
ladenburg	1	27237
ladies	3	27238
ladislav	7	27239
lady	11	27240
lafontaine	1	27241
lag	14	27242
lagardare	1	27243
lagardere	64	27244
lagardere's	17	27245
lager	8	27246
lagerfeld	1	27247
lagers	2	27248
laggard	7	27249
laggardly	1	27250
laggards	1	27251
lagged	24	27252
lagging	33	27253
lagoons	1	27254
lags	6	27255
laguna	1	27256
lahti	1	27257
lai	9	27258
lai's	4	27259
laibin	1	27260
laid	73	27261
laiden	2	27262
laidlaw	5	27263
laidlaw's	2	27264
lain	2	27265
laing	7	27266
laird	1	27267
laissez	3	27268
lake	40	27269
lakes	1	27270
lakeside	1	27271
lakis	1	27272
lakshman	6	27273
lam	10	27274
lam's	1	27275
lama	33	27276
lama's	9	27277
lamar	3	27278
lamarche	2	27279
lamas	3	27280
lamaseries	1	27281
lamasery	4	27282
lamassoure	1	27283
lamb	2	27284
lambast	2	27285
lambasted	5	27286
lambert	11	27287
lamberton	1	27288
lamboglia	1	27289
lambton's	1	27290
lame	7	27291
lamented	1	27292
lamenting	3	27293
laminaria	1	27294
laminate	1	27295
lamine	2	27296
lamivudine	2	27297
lamivudine's	1	27298
lamp	2	27299
lampton's	1	27300
lan	4	27301
lancashire	2	27302
lancaster	2	27303
lance	5	27304
land	147	27305
landau	4	27306
landed	12	27307
landell	4	27308
landesk	1	27309
landfill	2	27310
landholding	1	27311
landholdings	1	27312
landi	3	27313
landing	43	27314
landings	3	27315
landis	6	27316
landlocked	4	27317
landlord	4	27318
landmark	56	27319
landmines	1	27320
landou	2	27321
landowners	4	27322
landrace	1	27323
lands	18	27324
landscape	34	27325
landscaped	1	27326
landscapes	1	27327
landscaping	1	27328
landslide	7	27329
landuyt	3	27330
landymore	2	27331
lane	3	27332
lanes	3	27333
lanese	1	27334
lanese's	1	27335
lang	41	27336
lang's	3	27337
langbaum	1	27338
langbo	9	27339
langdon	1	27340
language	104	27341
languages	7	27342
languish	2	27343
languished	18	27344
languishing	9	27345
lanica	2	27346
lanica's	1	27347
lanka	2	27348
lanni	1	27349
lannum	1	27350
lanqing	8	27351
lans	1	27352
lansheng	1	27353
lansing	6	27354
lanson	4	27355
lantau	4	27356
lanterman	2	27357
lanterns	2	27358
lanyon	1	27359
lanzhou	2	27360
laos	5	27361
lap	30	27362
lapel	1	27363
lapels	2	27364
lapentti	1	27365
laporte	1	27366
laporte's	1	27367
lapse	2	27368
lapsed	3	27369
lapses	4	27370
lapsing	2	27371
lapthorne	1	27372
laptop	8	27373
laptops	6	27374
lapwood	2	27375
larabie	1	27376
larder	1	27377
larders	1	27378
laredo	1	27379
large	662	27380
large's	2	27381
largeau	1	27382
largely	228	27383
larger	221	27384
largesse	2	27385
largest	1066	27386
larget	1	27387
largish	1	27388
larkin	3	27389
larks	1	27390
larocca	3	27391
larocco	3	27392
larrinaga	7	27393
larry	41	27394
lars	4	27395
larson	1	27396
las	28	27397
lasalle	1	27398
laser	9	27399
laserbeam	1	27400
laserjet	3	27401
lasers	1	27402
lash	1	27403
lashed	26	27404
lashing	1	27405
laska	2	27406
lasmo	3	27407
lassana	1	27408
last	2823	27409
lasted	15	27410
lastest	4	27411
lasting	18	27412
lasts	8	27413
laszlo	1	27414
latal	3	27415
latam	2	27416
latch	3	27417
latched	1	27418
latches	3	27419
late	825	27420
lately	14	27421
latent	1	27422
later	568	27423
latest	479	27424
latest's	1	27425
latex	1	27426
latham	3	27427
latin	82	27428
latitude	3	27429
latitudes	1	27430
latta	1	27431
latter	37	27432
latter's	4	27433
lattice	3	27434
latz	3	27435
lau	32	27436
lau's	1	27437
laube	1	27438
lauch	5	27439
lauched	1	27440
lauda	1	27441
lauda's	1	27442
laudan	1	27443
laudatory	1	27444
lauded	10	27445
lauder	1	27446
lauderdale	10	27447
lauding	1	27448
laufer	2	27449
laughable	3	27450
laughed	3	27451
laughing	1	27452
laughren	3	27453
laughter	6	27454
launch	345	27455
launched	370	27456
launcher	5	27457
launchers	6	27458
launches	46	27459
launching	57	27460
launchpad	2	27461
launder	3	27462
laundering	11	27463
laundries	1	27464
laundry	3	27465
laura	4	27466
laureate	2	27467
laureate's	1	27468
laurel	1	27469
laurels	4	27470
laurence	6	27471
laurent	7	27472
lautenbach	2	27473
lauterette	1	27474
lavalin	6	27475
lavatories	2	27476
lavatory	1	27477
lavender	2	27478
lavigne	1	27479
lavish	5	27480
lavishing	2	27481
law	487	27482
law's	7	27483
lawayers	1	27484
lawbreaking	1	27485
lawder	100	27486
lawfirm	1	27487
lawful	10	27488
lawfully	2	27489
lawless	1	27490
lawmaker	9	27491
lawmakers	77	27492
lawmaking	18	27493
lawn	3	27494
lawrence	8	27495
laws	259	27496
lawson	3	27497
lawsuit	95	27498
lawsuits	85	27499
lawton	4	27500
lawyer	99	27501
lawyer's	3	27502
lawyers	126	27503
lax	16	27504
laxity	2	27505
lay	75	27506
layer	7	27507
layered	2	27508
layers	4	27509
laying	25	27510
laymen	1	27511
layne	1	27512
layoff	9	27513
layoffs	53	27514
layout	2	27515
layouts	1	27516
lays	6	27517
laywer	1	27518
lazar	1	27519
lazard	12	27520
lazards	3	27521
lazards's	1	27522
lazare	1	27523
lazily	1	27524
laziness	2	27525
lazio	2	27526
lazy	6	27527
lb	6	27528
lbm	1	27529
lbo	1	27530
lcca	1	27531
lcd	2	27532
lcds	1	27533
lci	6	27534
lci's	2	27535
lcl	3	27536
lcoal	1	27537
lcr	5	27538
lcs	2	27539
ld	2	27540
ldc	1	27541
lddc	1	27542
ldp	5	27543
ldp's	3	27544
le	33	27545
leach	26	27546
leach's	2	27547
leaching	2	27548
lead	352	27549
leader	633	27550
leader's	11	27551
leaders	314	27552
leadership	189	27553
leadership's	6	27554
leaderships	4	27555
leading	490	27556
leads	29	27557
leaf	14	27558
leaf's	1	27559
leaflets	5	27560
leafs	5	27561
leafy	2	27562
league	67	27563
league's	7	27564
leagues	4	27565
leahy	10	27566
leahy's	1	27567
leak	7	27568
leakage	8	27569
leakages	2	27570
leaked	26	27571
leaking	11	27572
leaks	12	27573
lean	12	27574
leander	1	27575
leandre	1	27576
leaned	2	27577
leaner	16	27578
leaning	12	27579
leanings	1	27580
leap	31	27581
leaped	9	27582
leapfrog	5	27583
leaping	3	27584
leaps	5	27585
leapt	13	27586
lear	12	27587
lear's	3	27588
learn	33	27589
learned	34	27590
learning	18	27591
learnings	1	27592
learns	2	27593
learnt	4	27594
lease	68	27595
lease's	2	27596
leased	22	27597
leases	16	27598
leash	4	27599
leasing	41	27600
least	679	27601
leather	9	27602
leave	223	27603
leaves	49	27604
leaving	183	27605
leavit	1	27606
leavitt	2	27607
lebanese	1	27608
lebanon	4	27609
lebed	1	27610
leberal	1	27611
leblond	1	27612
lebow	2	27613
leceister	3	27614
lechtzin	1	27615
leckner	1	27616
leclerq's	3	27617
leconey	1	27618
lecture	6	27619
lecturer	2	27620
lectures	5	27621
lecturing	2	27622
led	545	27623
ledge	1	27624
ledger	1	27625
ledvinka	1	27626
lee	120	27627
lee's	11	27628
leeds	7	27629
leeks	1	27630
leeming	1	27631
leery	1	27632
lees	1	27633
leesburg	1	27634
leeson	16	27635
leeson's	2	27636
leeway	8	27637
left	393	27638
left's	1	27639
